run_id,timestamp,dataset,model,strategy,nodes,workers,servers,synchronizer,store,batch_size_per_worker,effective_global_batch,optimizer,learning_rate,seed,max_epochs,offline_epochs,epoch,train_loss,test_loss,test_accuracy,epoch_time_sec,total_time_sec,samples_per_sec,status,notes
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,3,0.04846242102203056,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,4,0.03341313670440286,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,5,0.02364397385499736,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,6,0.016008630956578902,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,7,0.01048989241098449,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,8,0.007131512256076348,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,9,0.0046229130357460235,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,10,0.00337385907516015,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,11,0.0026480397969015335,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,12,0.0022153368287744493,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,13,0.0019279370707066619,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,14,0.0016726462979847838,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,15,0.0014923730421627776,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,16,0.0013484466826811285,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,17,0.0012348380531114268,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,18,0.0011259013516374996,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,19,0.0010409032360809646,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,20,0.0009617552643760709,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,21,0.0009002178783960062,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,22,0.0008439542985289753,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,23,0.0007894048153400774,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,24,0.0007401023784407054,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,25,0.0006990382552280417,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,26,0.0006622986792218673,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,27,0.0006279577660843264,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,28,0.0005966783505025148,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
A_baseline_mnist,exp,mnist,nielsen,baseline,1,1,0,NA,NA,10,10,sgd,0.1,42,30,0,29,0.0005679982117065568,NA,NA,5.2817,158.4507366300095,11359.997676773768,ok,single-process PyTorch reference
